ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
DIM-1	3000848	protein homolog model	CARD	1	100.0	no data	no data	Enterobacter sp.	1.00	0.00	1.00	2.25	17.00	23.00	0	0	0	0	N/A	N/A		756	DIM beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
vgaB	3000118	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	2.00	0.00	2.00	6.03	100.00	56.00	0	0	0	0	N/A	N/A		1659	vga-type ABC-F protein	streptogramin antibiotic; streptogramin A antibiotic; pleuromutilin antibiotic	antibiotic target protection
oleI	3000866	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces antibioticus	7.00	0.00	7.00	16.63	212.00	64.57	0	0	0	0	N/A	N/A		1275	ole glycosyltransferase	macrolide antibiotic	antibiotic inactivation
LRA-10	3002489	protein homolog model	CARD	1	100.0	no data	no data	uncultured bacterium	125.00	0.00	125.00	65.69	741.00	116.78	0	0	0	0	N/A	N/A		1128	class C LRA beta-lactamase	cephalosporin; penam	antibiotic inactivation
BJP-1	3000856	protein homolog model	CARD	1	100.0	no data	no data	Bradyrhizobium diazoefficiens	32.00	0.00	32.00	84.18	745.00	100.62	0	0	0	0	N/A	N/A		885	BJP beta-lactamase	carbapenem	antibiotic inactivation
PEDO-2	3003714	protein homolog model	CARD	1	100.0	no data	no data	Pedobacter sp.	1.00	0.00	1.00	1.98	17.00	23.00	0	0	0	0	N/A	N/A		858	subclass B3 PEDO beta-lactamase	carbapenem	antibiotic inactivation
FONA-1	3004788	protein homolog model	CARD	1	100.0	no data	no data	Serratia fonticola	19.00	0.00	19.00	46.40	412.00	89.68	0	0	0	0	N/A	N/A		888	FONA beta-lactamase	penam	antibiotic inactivation
FONA-4	3004791	protein homolog model	CARD	1	100.0	no data	no data	Serratia fonticola	20.00	0.00	20.00	25.00	222.00	109.35	0	0	0	0	N/A	N/A		888	FONA beta-lactamase	penam	antibiotic inactivation
mgtA	3000462	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces lividans	55.00	0.00	55.00	34.77	437.00	64.98	0	0	0	0	N/A	N/A		1257	mgt macrolide glycotransferase	macrolide antibiotic	antibiotic inactivation
FONA-6	3004793	protein homolog model	CARD	1	100.0	no data	no data	Serratia fonticola	2.00	0.00	2.00	7.55	67.00	129.00	0	0	0	0	N/A	N/A		888	FONA beta-lactamase	penam	antibiotic inactivation
AxyY	3004144	protein homolog model	CARD; Resistomes & Variants	6	93.49 - 100.0	YES	no data	Achromobacter insuavis; Achromobacter xylosoxidans; Achromobacter insolitus	257.00	0.00	257.00	27.66	868.33	103.94	0	0	0	0	N/A	N/A		3138; 3147; 3138; 3138; 3138; 3138	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin	antibiotic efflux
OXA-308	3001763	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter gerneri	1.00	0.00	1.00	2.14	18.00	34.00	0	0	0	0	N/A	N/A		840	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
Yrc-1	3005035	protein homolog model	CARD	1	100.0	no data	no data	Yersinia ruckeri	38.00	0.00	38.00	63.80	735.00	120.26	0	0	0	0	N/A	N/A		1152	YRC Beta-lactamase	cephalosporin; penam	antibiotic inactivation
YajC	3005040	protein homolog model	CARD; Resistomes & Variants	22	89.29 - 100.0	YES	no data	Pseudomonas aeruginosa; Pseudomonas putida; Pseudomonas monteilii; Pseudomonas fluorescens; Pseudomonas chlororaphis	622.00	0.00	622.00	65.96	222.64	132.22	0	0	0	0	N/A	N/A		339; 336; 336; 336; 336; 336; 336; 336; 336; 336; 336; 336; 339; 339; 339; 336; 339; 339; 339; 339; 339; 339	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; oxazolidinone antibiotic; glycopeptide antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
MecC-type methicillin resistance repressor MecI	3005046	protein homolog model	CARD	1	100.0	no data	no data	Staphylococcus aureus	1.00	0.00	1.00	4.53	17.00	23.00	0	0	0	0	N/A	N/A		375	methicillin resistant PBP2	penam	antibiotic target replacement
CRP-1	3006868	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	23.00	0.00	23.00	44.33	391.00	65.04	0	0	0	0	N/A	N/A		882	CRP beta-lactamase	carbapenem	antibiotic inactivation
PDC-139	3006516	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	2.00	0.00	2.00	1.84	22.00	56.00	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PDC-457	3006824	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	29.00	0.00	29.00	6.87	82.00	88.48	0	0	0	0	N/A	N/A		1194	PDC beta-lactamase	monobactam; carbapenem; cephalosporin	antibiotic inactivation
PFM-2	3006966	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	2.00	0.00	2.00	22.97	175.00	96.00	0	0	0	0	N/A	N/A		762	PFM beta-lactamase	carbapenem	antibiotic inactivation
RAHN-1	3006979	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	32.00	0.00	32.00	54.95	488.00	97.91	0	0	0	0	N/A	N/A		888	RAHN beta-lactamase	cephalosporin	antibiotic inactivation
Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	protein homolog model	CARD; Resistomes & Variants	59	84.09 - 100.0	YES	no data	Bifidobacterium adolescentis; Bifidobacterium animalis; Bifidobacterium bifidum; Bifidobacterium longum; Bifidobacterium thermophilum; Parascardovia denticolens; Bifidobacterium breve; Gardnerella vaginalis; Bifidobacterium dentium	7309.00	0.00	7309.00	20.18	721.42	122.85	0	0	0	0	N/A	N/A		3561; 3561; 3561; 3561; 3561; 3561; 3561; 3684; 3633; 3684; 3684; 3633; 3564; 3564; 3684; 3684; 3705; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3570; 3570; 3570; 3552; 3564; 3564; 3639; 3585; 3585; 3636; 3567; 3585; 3585; 3585; 3585; 3567; 3561; 3561; 3561; 3561; 3561; 3561	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
vanS gene in vanM cluster	3002939	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	2.00	0.00	2.00	1.53	17.00	23.00	0	0	0	0	N/A	N/A		1113	vanS; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
nimI	3007111	protein homolog model	CARD	1	100.0	no data	no data	Prevotella baroniae	9.00	0.00	9.00	22.16	115.00	46.22	0	0	0	0	N/A	N/A		519	nitroimidazole reductase	nitroimidazole antibiotic	antibiotic inactivation
Nocardia farcinica rox	3007210	protein homolog model	CARD	1	100.0	no data	no data	Nocardia farcinica	86.00	0.00	86.00	54.50	775.00	101.41	0	0	0	0	N/A	N/A		1422	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
vanR gene in vanA cluster	3002919	protein homolog model	Resistomes & Variants	1	90.87	NO	NO	Bacillus cereus	2.00	0.00	2.00	6.90	48.00	67.50	0	0	0	0	N/A	N/A		696	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
