ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
mgtA	3000462	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces lividans	24.00	0.00	24.00	21.08	265.00	57.42	0	0	0	0	N/A	N/A		1257	mgt macrolide glycotransferase	macrolide antibiotic	antibiotic inactivation
ALI-2	3006895	protein homolog model	CARD	1	100.0	no data	no data	Bacteria, Viruses,	4.00	0.00	4.00	2.30	17.00	23.00	0	0	0	0	N/A	N/A		738	ALI beta-lactamase	carbapenem	antibiotic inactivation
Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin	3004480	protein homolog model	CARD; Resistomes & Variants	41	84.09 - 100.0	YES	no data	Bifidobacterium adolescentis; Bifidobacterium animalis; Bifidobacterium bifidum; Bifidobacterium longum; Bifidobacterium thermophilum; Parascardovia denticolens; Bifidobacterium breve; Gardnerella vaginalis; Bifidobacterium dentium	5753.00	0.00	5753.00	22.29	797.49	117.74	0	0	0	0	N/A	N/A		3561; 3561; 3561; 3561; 3561; 3561; 3633; 3684; 3684; 3564; 3564; 3684; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3564; 3570; 3570; 3552; 3564; 3564; 3585; 3585; 3567; 3585; 3567; 3561; 3561; 3561	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
mefF	3007044	protein homolog model	CARD	1	100.0	no data	no data	Macrococcus canis	3.00	0.00	3.00	3.43	41.00	42.00	0	0	0	0	N/A	N/A		1194	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
PAM-1	3007199	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas alcaligenes	29.00	0.00	29.00	29.28	253.00	59.90	0	0	0	0	N/A	N/A		864	PAM beta-lactamase	carbapenem; cephalosporin	antibiotic inactivation
Streptomyces venezuelae rox	3007209	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces venezuelae	106.00	0.00	106.00	55.28	791.00	89.88	0	0	0	0	N/A	N/A		1431	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
Nocardia farcinica rox	3007210	protein homolog model	CARD	1	100.0	no data	no data	Nocardia farcinica	122.00	0.00	122.00	63.01	896.00	79.42	0	0	0	0	N/A	N/A		1422	rifampin monooxygenase	rifamycin antibiotic	antibiotic inactivation
HelR	3007208	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces venezuelae	69.00	0.00	69.00	48.32	1048.00	79.22	0	0	0	0	N/A	N/A		2169	helicase-like RNA polymerase protection protein	rifamycin antibiotic	antibiotic target protection
qacJ	3007014	protein homolog model	Resistomes & Variants	3	39.42 - 44.34	YES	NO	Bacillus cereus; Bacillus thuringiensis; Stenotrophomonas maltophilia	10.00	0.00	10.00	19.02	63.00	62.64	0	0	0	0	N/A	N/A		324; 324; 333	small multidrug resistance (SMR) antibiotic efflux pump	disinfecting agents and antiseptics	antibiotic efflux
adeF	3000777	protein homolog model	Resistomes & Variants	885	40.34 - 86.4	YES	YES	Comamonas testosteroni; Delftia tsuruhatensis; Burkholderia dolosa; Enterobacter cloacae; Aeromonas hydrophila; Plesiomonas shigelloides; Burkholderia oklahomensis; Chryseobacterium nakagawai; Methylorubrum populi; Enterobacter asburiae; Pseudomonas stutzeri; Bordetella bronchiseptica; Burkholderia contaminans; Burkholderia cenocepacia; Klebsiella aerogenes; Cupriavidus campinensis; Pseudomonas koreensis; Klebsiella pneumoniae; Pseudomonas putida; Pseudomonas monteilii; Pseudomonas fluorescens; Elizabethkingia miricola; Shewanella putrefaciens; Aeromonas caviae; Serratia rubidaea; Granulibacter bethesdensis; Legionella pneumophila; Enterobacter roggenkampii; Brucella inopinata; Aeromonas enteropelogenes; Cronobacter malonaticus; Burkholderia vietnamiensis; Luteibacter pinisoli; Cronobacter dublinensis; Bordetella trematum; Klebsiella oxytoca; Pseudomonas chlororaphis; Alistipes putredinis; Burkholderia pseudomallei; Burkholderia cepacia; Burkholderia glumae; Ralstonia pickettii; Bordetella hinzii; Burkholderia thailandensis; Pseudomonas brassicacearum; Achromobacter xylosoxidans; Sphingobium yanoikuyae; Achromobacter insolitus; Burkholderia multivorans; Klebsiella michiganensis; Serratia liquefaciens; Brucella intermedia; Rhizobium leguminosarum; Inquilinus limosus; Bordetella holmesii; Pseudomonas synxantha; Thalassospira indica; Klebsiella quasipneumoniae; Pseudomonas mendocina; Leclercia adecarboxylata; Bordetella petrii; Pannonibacter phragmitetus; Rhodanobacter glycinis; Pseudomonas aeruginosa; Stenotrophomonas maltophilia; Edwardsiella tarda; Enterobacter cancerogenus; Ralstonia solanacearum; Cupriavidus metallidurans; Cronobacter universalis; Bordetella pertussis; Pseudomonas syringae; Burkholderia ambifaria; Serratia marcescens; Aeromonas veronii; Rhodopseudomonas palustris; Cronobacter turicensis; Laribacter hongkongensis; Citrobacter amalonaticus; Ralstonia mannitolilytica; Burkholderia lata; Dechloromonas aromatica	49174.00	0.00	49174.00	24.33	776.71	117.62	0	0	0	0	N/A	N/A		3231; 3231; 2217; 3231; 3231; 3231; 3231; 3231; 3195; 3195; 3231; 3231; 3252; 3252; 3210; 3180; 3156; 3207; 3252; 3252; 3252; 3156; 3186; 3186; 3174; 3174; 3201; 3201; 3186; 3114; 3114; 3114; 3237; 3153; 3150; 3150; 3150; 3150; 3150; 3150; 3150; 3150; 3150; 3114; 3114; 3201; 3186; 3123; 3192; 3210; 3195; 3225; 3195; 3195; 3225; 3186; 3156; 3114; 3138; 3171; 3135; 3171; 3171; 3138; 3135; 3171; 3138; 3171; 3171; 3171; 3138; 3138; 3171; 3171; 3171; 3138; 3171; 3138; 3177; 3135; 3171; 3171; 3138; 3171; 3135; 3171; 3138; 3135; 3171; 3138; 3138; 3138; 3171; 3171; 3135; 3171; 3171; 3138; 3138; 3171; 3171; 3180; 3138; 3171; 3186; 3186; 3180; 3180; 3186; 3186; 3192; 3216; 3192; 3192; 3201; 3201; 3174; 3192; 3201; 3201; 3192; 3192; 3186; 3192; 3153; 3114; 3189; 3195; 3192; 3099; 3189; 3099; 3192; 3099; 3189; 3114; 3114; 3129; 3153; 3180; 3153; 3153; 3180; 3129; 3180; 3153; 3123; 3153; 3180; 3123; 3183; 3180; 3180; 3180; 3153; 3123; 3252; 3180; 3180; 3153; 3123; 3162; 3180; 3180; 3180; 3180; 3153; 3180; 3180; 3180; 3156; 3180; 3153; 3180; 3180; 3129; 3180; 3180; 3129; 3153; 3180; 3153; 3180; 3180; 3129; 3177; 3153; 3180; 3132; 3180; 3180; 3180; 3147; 3180; 3180; 3180; 3153; 3135; 3150; 3150; 3135; 3135; 3147; 3147; 3141; 3141; 3153; 3114; 3156; 3150; 3150; 3117; 3201; 3201; 3201; 3201; 3201; 3201; 3189; 3222; 3150; 3120; 3171; 3159; 3159; 3171; 3171; 3153; 3114; 3153; 3153; 3180; 3180; 3153; 3153; 3180; 3129; 3186; 3180; 3180; 3147; 3177; 3180; 3135; 3180; 3153; 3147; 3183; 3180; 3183; 3180; 3099; 3186; 3147; 3144; 3180; 3180; 3129; 3180; 3186; 3114; 3180; 3180; 3180; 3186; 3180; 3141; 3180; 3099; 3180; 3183; 3180; 3180; 3180; 3180; 3186; 3099; 3099; 3186; 3201; 4731; 3186; 3201; 3201; 3201; 3201; 3174; 3201; 3159; 3174; 3201; 3192; 3192; 3192; 3201; 3192; 3201; 3192; 3201; 3174; 3186; 3201; 3201; 3147; 3201; 3201; 3192; 3162; 3189; 3192; 3192; 3201; 3192; 3186; 3192; 3192; 3153; 3207; 3207; 3207; 3153; 3207; 3153; 3171; 3186; 3201; 3186; 3201; 3186; 3300; 3165; 3180; 3180; 3165; 3099; 3180; 3180; 3165; 3180; 3183; 3180; 3216; 3216; 3183; 3216; 3177; 3144; 3216; 3183; 3183; 3180; 3216; 3216; 3216; 3183; 3180; 3216; 3216; 3216; 3216; 3171; 3162; 3216; 3216; 3183; 3216; 3222; 3216; 3189; 3189; 3177; 3189; 3189; 3189; 3189; 3189; 3189; 3189; 3189; 3189; 3189; 3183; 3231; 3180; 3216; 3216; 3186; 3201; 3186; 3186; 3201; 3249; 3168; 3186; 3186; 3201; 3186; 3201; 3186; 3186; 3201; 3186; 3201; 3114; 3114; 3144; 3114; 3174; 3147; 3174; 3156; 3216; 3156; 3216; 3216; 3216; 3201; 3201; 3189; 3189; 3201; 3201; 3201; 3186; 3201; 3201; 3201; 3168; 3189; 3201; 3201; 3171; 3201; 3186; 3201; 3186; 3183; 3189; 3201; 3186; 3183; 3189; 3201; 3201; 3186; 3183; 3201; 3201; 3183; 3189; 3201; 3186; 3201; 3186; 3201; 3201; 3189; 3189; 3201; 3171; 3189; 3189; 3201; 3189; 3189; 3189; 3201; 3201; 3171; 3201; 3186; 3189; 3189; 3189; 3186; 3201; 3201; 3201; 3186; 3201; 3201; 3189; 3201; 3171; 3201; 3171; 3180; 3147; 3183; 3183; 3168; 3183; 3147; 3168; 3183; 3168; 3210; 3183; 3189; 3147; 3171; 3180; 3162; 3099; 3192; 3162; 3165; 3192; 3192; 3213; 3180; 3099; 3189; 3192; 3165; 3096; 3180; 3099; 3147; 3180; 3162; 3162; 3162; 3180; 3099; 3180; 3165; 3156; 3180; 3162; 3180; 3180; 3165; 3192; 3180; 3183; 3099; 3189; 3099; 3180; 3147; 3180; 3183; 3162; 3180; 3180; 3165; 3180; 3165; 3180; 3099; 3180; 3153; 3180; 3192; 3168; 3192; 3180; 3165; 3192; 3099; 3162; 3192; 3180; 3180; 3183; 3162; 3156; 3180; 3180; 3162; 3099; 3183; 3180; 3192; 3162; 3117; 3189; 3255; 3192; 3180; 3180; 3180; 3165; 3180; 3189; 3180; 3150; 3180; 3162; 3192; 3165; 3099; 3162; 3180; 3180; 3258; 3165; 3189; 3162; 3099; 3180; 3108; 3162; 3192; 3180; 3153; 3156; 3180; 3180; 3165; 3099; 3189; 3099; 3156; 3180; 3165; 3180; 3180; 3099; 3099; 3165; 3180; 3096; 3099; 3180; 3180; 3180; 3180; 3147; 3114; 3147; 3144; 3180; 3144; 3180; 3180; 3144; 3144; 3180; 3144; 3180; 3144; 3138; 3180; 3114; 3114; 3114; 3207; 3210; 3186; 3210; 3186; 3186; 3204; 3219; 3186; 3186; 3177; 3177; 3192; 3186; 3171; 3189; 3189; 3189; 3189; 3168; 3588; 4635; 3189; 3183; 3207; 4212; 4323; 3144; 4329; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3126; 3171; 3171; 3171; 3171; 3171; 3171; 3171; 3186; 3171; 3153; 3201; 3192; 3192; 3186; 3192; 3186; 3186; 3192; 3174; 3192; 3234; 3186; 3201; 3186; 3186; 3201; 3192; 3192; 3174; 3201; 3192; 3192; 3192; 3186; 3192; 3201; 3186; 3174; 3192; 3186; 3201; 3192; 3186; 3114; 3114; 3210; 3150; 3156; 3162; 3207; 3162; 3210; 3210; 3150; 3162; 3210; 3156; 3156; 3156; 3210; 3207; 3210; 3156; 3213; 3210; 3210; 3207; 3162; 3153; 3156; 3150; 3210; 3192; 3147; 3192; 3147; 3153; 3192; 3255; 3246; 3117; 3252; 3147; 3180; 3162; 3192; 3192; 3135; 3192; 3135; 3192; 3135; 3135; 3192; 3192; 3135; 3180; 3093; 3132; 3192; 3192; 3135; 3204; 3156; 3192; 3180; 3192; 3135; 3135; 3192; 3135; 3135; 3147; 3183; 3147; 3135; 3192; 3192; 3135; 3165; 3192; 3135; 3192; 3180; 3180; 3192; 3156; 3192; 3192; 3189; 3135; 3174; 3216; 3216; 3195; 3216; 3201; 3174; 3138; 3147; 3147; 3138; 3144; 3135; 3135; 3141; 3147; 3135; 3138; 3111; 3144; 3147; 3135; 3129; 3150; 3150; 3150; 3105; 3150; 3111; 3150; 3243; 3222; 3231; 3141; 3237; 3237; 3237; 3231; 3237; 3234; 3237; 3234; 3231; 3117; 3198; 3198; 3198; 3114; 3180; 3162; 3153; 3207; 3159; 3159; 3174; 3192; 3159; 3195; 3201; 3159; 3174; 3159; 3192; 3192; 3192; 3201; 3192; 3189	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
OXA-608	3005829	protein homolog model	Resistomes & Variants	1	99.55	NO	NO	Campylobacter jejuni	358.00	0.00	358.00	16.18	116.00	56.78	0	0	0	0	N/A	N/A		717	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
mdtC	3000794	protein homolog model	Resistomes & Variants	19	92.39 - 99.71	YES	NO	Enterobacter cloacae; Escherichia coli; Klebsiella pneumoniae; Salmonella enterica; Enterobacter hormaechei; Klebsiella michiganensis; Enterobacter cancerogenus; Enterococcus faecalis; Citrobacter portucalensis; Citrobacter amalonaticus	1757.00	0.00	1757.00	58.01	819.58	98.05	0	0	0	0	N/A	N/A		3078; 3078; 6201; 1566; 3078; 366; 261; 249; 357; 417; 1446; 351; 351; 3078; 3078; 426; 3081; 3081; 3081	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
emrR	3000516	protein homolog model	Resistomes & Variants	1	94.29	YES	NO	Enterobacter cloacae	8.00	0.00	8.00	33.15	176.00	69.88	0	0	0	0	N/A	N/A		531	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
imiH	3003094	protein homolog model	Resistomes & Variants	1	98.82	NO	NO	Aeromonas hydrophila	12.00	0.00	12.00	7.84	60.00	59.33	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
amrB	3002983	protein homolog model	Resistomes & Variants	3	93.29 - 100.0	NO	NO	Burkholderia oklahomensis; Burkholderia pseudomallei; Burkholderia thailandensis	746.00	0.00	746.00	46.07	1850.67	100.62	0	0	0	0	N/A	N/A		3174; 4680; 3186	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
Klebsiella pneumoniae KpnH	3004597	protein homolog model	Resistomes & Variants	7	78.63 - 95.95	YES	NO	Enterobacter asburiae; Morganella morganii; Klebsiella pneumoniae; Klebsiella quasipneumoniae; Serratia odorifera	189.00	0.00	189.00	12.19	186.14	60.21	0	0	0	0	N/A	N/A		1548; 1536; 1539; 1539; 1197; 1539; 1536	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux
emrB	3000074	protein homolog model	Resistomes & Variants	9	92.04 - 100.0	YES	NO	Enterobacter asburiae; Escherichia coli; Citrobacter werkmanii; Salmonella enterica; Enterobacter roggenkampii	300.00	0.00	300.00	8.79	131.22	62.90	0	0	0	0	N/A	N/A		1548; 1539; 1908; 1539; 1539; 1542; 267; 1533; 1548	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
ACT-2	3001822	protein homolog model	Resistomes & Variants	1	98.42	NO	NO	Enterobacter asburiae	5.00	0.00	5.00	1.92	22.00	46.20	0	0	0	0	N/A	N/A		1146	ACT beta-lactamase	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation
RbpA	3000245	protein homolog model	Resistomes & Variants	5	88.29 - 91.89	YES	NO	Mycobacterium avium; Mycobacterium marinum; Rhodococcus pyridinivorans; Mycobacterium kansasii	53.00	0.00	53.00	23.89	82.40	51.41	0	0	0	0	N/A	N/A		336; 336; 336; 390; 336	RbpA bacterial RNA polymerase-binding protein	rifamycin antibiotic	antibiotic target protection
rsmA	3005069	protein homolog model	Resistomes & Variants	5	82.26 - 98.36	YES	NO	Pseudomonas stutzeri; Luteibacter pinisoli; Pseudomonas syringae	45.00	0.00	45.00	65.79	127.80	106.85	0	0	0	0	N/A	N/A		186; 207; 189; 189; 189	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux
cmlA5	3002695	protein homolog model	Resistomes & Variants	2	96.12 - 100.0	NO	NO	Pseudomonas stutzeri; Pseudomonas putida	8.00	0.00	8.00	5.12	36.50	51.16	0	0	0	0	N/A	N/A		561; 1263	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
kdpE	3003841	protein homolog model	Resistomes & Variants	3	91.74 - 99.54	YES	NO	Shigella flexneri; Escherichia coli; Salmonella enterica	423.00	0.00	423.00	22.86	178.00	47.74	0	0	0	0	N/A	N/A		396; 735; 888	kdpDE	aminoglycoside antibiotic	antibiotic efflux
mdtM	3001214	protein homolog model	Resistomes & Variants	3	95.76 - 98.2	NO	NO	Shigella flexneri; Escherichia coli	80.00	0.00	80.00	14.23	134.33	62.00	0	0	0	0	N/A	N/A		243; 498; 2553	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic; lincosamide antibiotic; nucleoside antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
ErmB	3000375	protein homolog model	Resistomes & Variants	1	97.73	NO	NO	Escherichia coli	1.00	0.00	1.00	7.04	19.00	47.00	0	0	0	0	N/A	N/A		270	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration
evgS	3000833	protein homolog model	Resistomes & Variants	2	99.23 - 100.0	NO	NO	Escherichia coli	5.00	0.00	5.00	7.64	51.50	69.16	0	0	0	0	N/A	N/A		792; 396	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux
TEM-99	3006140	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	75.00	0.00	75.00	31.37	287.00	93.67	0	0	0	0	N/A	N/A		915	TEM beta-lactamase	monobactam; cephalosporin; penam; penem	antibiotic inactivation
acrB	3000216	protein homolog model	Resistomes & Variants	5	94.66 - 100.0	YES	NO	Escherichia coli; Salmonella enterica	7104.00	0.00	7104.00	26.83	341.40	105.41	0	0	0	0	N/A	N/A		384; 3150; 3150; 3150; 465	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	3	97.37 - 99.63	NO	NO	Escherichia coli; Klebsiella pneumoniae; Pseudomonas aeruginosa	2350.00	0.00	2350.00	25.33	183.67	86.02	0	0	0	0	N/A	N/A		129; 528; 1485	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
AcrF	3000502	protein homolog model	Resistomes & Variants	4	95.95 - 99.52	YES	NO	Escherichia coli; Salmonella enterica; Escherichia marmotae	32.00	0.00	32.00	8.86	163.75	101.53	0	0	0	0	N/A	N/A		285; 3105; 243; 3105	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux
Escherichia coli mdfA	3001328	protein homolog model	Resistomes & Variants	3	95.68 - 96.47	NO	NO	Escherichia coli	10.00	0.00	10.00	6.86	40.00	53.72	0	0	0	0	N/A	N/A		861; 687; 423	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline antibiotic; disinfecting agents and antiseptics	antibiotic efflux
mdtO	3003549	protein homolog model	Resistomes & Variants	4	95.17 - 98.13	NO	NO	Escherichia coli	21.00	0.00	21.00	10.21	151.25	99.36	0	0	0	0	N/A	N/A		135; 2127; 2052; 2052	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
ugd	3003577	protein homolog model	Resistomes & Variants	2	98.97 - 99.15	NO	NO	Escherichia coli	12.00	0.00	12.00	7.35	62.00	75.78	0	0	0	0	N/A	N/A		789; 1167	pmr phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
mdtB	3000793	protein homolog model	Resistomes & Variants	40	92.6 - 100.0	YES	YES	Escherichia coli; Klebsiella pneumoniae; Citrobacter werkmanii; Salmonella enterica; Mycobacterium tuberculosis; Citrobacter koseri; Enterobacter hormaechei; Citrobacter youngae; Citrobacter freundii; Escherichia fergusonii; Klebsiella michiganensis; Klebsiella quasipneumoniae; Citrobacter amalonaticus	2932.00	0.00	2932.00	39.89	614.58	107.11	0	0	0	0	N/A	N/A		3123; 204; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 4491; 3123; 594; 297; 1470; 231; 3123; 3123; 1518; 405; 249; 3123; 237; 273; 3123; 3123; 3123; 3123; 3123; 3123; 3123; 1029; 402; 615; 3123; 3123; 3123; 3123; 3123; 3123; 3123	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminocoumarin antibiotic	antibiotic efflux
sul2	3000412	protein homolog model	Resistomes & Variants	2	100.0	NO	NO	Escherichia coli; Salmonella enterica	9.00	0.00	9.00	3.88	23.50	34.00	0	0	0	0	N/A	N/A		498; 708	sulfonamide resistant sul	sulfonamide antibiotic	antibiotic target replacement
mdtP	3003550	protein homolog model	Resistomes & Variants	2	98.11 - 100.0	NO	NO	Escherichia coli	12.00	0.00	12.00	8.38	52.50	48.89	0	0	0	0	N/A	N/A		171; 1290	major facilitator superfamily (MFS) antibiotic efflux pump	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux
marA	3000263	protein homolog model	Resistomes & Variants	2	98.43 - 100.0	YES	NO	Escherichia coli	4.00	0.00	4.00	15.86	55.50	39.50	0	0	0	0	N/A	N/A		318; 384	resistance-nodulation-cell division (RND) antibiotic efflux pump; General Bacterial Porin with reduced permeability to beta-lactams	fluoroquinolone antibiotic; monobactam; carbapenem; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; penem; disinfecting agents and antiseptics	antibiotic efflux; reduced permeability to antibiotic
mdtG	3001329	protein homolog model	Resistomes & Variants	2	95.12 - 100.0	NO	NO	Escherichia coli; Klebsiella quasipneumoniae	8.00	0.00	8.00	28.04	49.50	36.75	0	0	0	0	N/A	N/A		1209; 150	major facilitator superfamily (MFS) antibiotic efflux pump	phosphonic acid antibiotic	antibiotic efflux
cpxA	3000830	protein homolog model	Resistomes & Variants	3	95.93 - 99.78	NO	NO	Escherichia coli; Salmonella enterica; Escherichia marmotae	68.00	0.00	68.00	20.52	240.00	87.87	0	0	0	0	N/A	N/A		810; 1272; 1374	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux
aadA5	3002605	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Escherichia coli	270.00	0.00	270.00	36.46	443.00	107.18	0	0	0	0	N/A	N/A		1215	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
Escherichia coli emrE	3004039	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Escherichia coli	2.00	0.00	2.00	28.36	57.00	34.00	0	0	0	0	N/A	N/A		201	small multidrug resistance (SMR) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
